,inscricao,latitude,longitude,valor_aval,exercicio,bairro
13885,13885,"-22,8925583","-42,032694",24541766.69314662,2007,Braga
13886,13886,"-22,8925583","-42,032694",1299641.1982761694,2009,Braga
13887,13887,"-22,8925583","-42,032694",7475434.911666648,2008,Braga
13888,13888,"-22,8925583","-42,032694",1729168.0536672608,2019,Braga
13889,13889,"-22,8925583","-42,032694",90533284.05748875,2006,Braga
13890,13890,"-22,8925583","-42,032694",8182022.196176333,2012,Braga
13891,13891,"-22,8920466","-42,0325526",6672551.713188953,2014,Braga
13892,13892,"-22,8925583","-42,032694",3289407.815181326,2005,Braga
13893,13893,"-22,8925583","-42,032694",14822297.709872663,2015,Braga
13894,13894,"-22,8925583","-42,032694",4868292.141760722,2015,Braga
13895,13895,"-22,8925583","-42,032694",32282368.52667496,2013,Braga
13896,13896,"-22,8925583","-42,032694",27517130.379955817,2011,Braga
13897,13897,"-22,8925583","-42,032694",2816304.9492958295,2017,Braga
13898,13898,"-22,894855","-42,033521",9136050.490482919,2021,Braga
13899,13899,"-22,8951851","-42,0348774",11697667.452572275,2018,Braga
13900,13900,"-22,893671","-42,0334849",8138240.03604074,2009,Braga
13901,13901,"-22,8907517","-42,026173",10178938.149251517,2007,Braga
13902,13902,"-22,8907517","-42,026173",56799011.69133334,2007,Braga
13903,13903,"-22,8895249","-42,0250115",3791020.637399632,2013,Braga
13904,13904,"-22,8895249","-42,0250115",9440175.785405273,2012,Braga
13905,13905,"-22,8934299","-42,0373548",10473655.16496858,2012,Braga
13906,13906,"-22,8920486","-42,0332711",5197528.166477705,2007,Braga
13907,13907,"-22,89229","-42,031351",2397478.479012937,2009,Braga
13908,13908,"-22,89229","-42,031351",7889308.786711888,2011,Braga
13909,13909,"-22,89229","-42,031351",8112269.4243413815,2012,Braga
13910,13910,"-22,89229","-42,031351",29146662.424154744,2006,Braga
13911,13911,"-22,8924702","-42,0315316",2784214.2926270263,2010,Braga
13912,13912,"-22,8926915","-42,0317635",12727469.535095667,2009,Braga
13913,13913,"-22,8933888","-42,0333949",29422248.61229076,2008,Braga
13914,13914,"-22,8924634","-42,0338911",13610286.745439248,2010,Braga
13915,13915,"-22,8924634","-42,0338911",10289865.634384584,2011,Braga
13916,13916,"-22,889111","-42,0271009",680350.8180438555,2013,Braga
13917,13917,"-22,8884799","-42,0265379",72771899.44114217,2012,Braga
13918,13918,"-22,8884799","-42,0265379",40184280.70086955,2022,Braga
13919,13919,"-22,8879049","-42,0264239",6442726.851952694,2021,Braga
13920,13920,"-22,8879049","-42,0264239",980444.5516994087,2014,Braga
13921,13921,"-22,8903016","-42,0263084",14305169.095979802,2021,Braga
13922,13922,"-22,8909734","-42,0267565",16579327.339628842,2015,Braga
13923,13923,"-22,891249","-42,0315703",3734347.3515522685,2020,Braga
13924,13924,"-22,891249","-42,0315703",170177.92155441176,2011,Braga
13925,13925,"-22,890784","-42,0260336",16827603.817052852,2014,Braga
13926,13926,"-22,890784","-42,0260336",466258.7919030802,2015,Braga
13927,13927,"-22,890784","-42,0260336",10353981.884226363,2009,Braga
13928,13928,"-22,890784","-42,0260336",71758638.24829057,2022,Braga
13929,13929,"-22,890784","-42,0260336",14787793.321470357,2014,Braga
13930,13930,"-22,890784","-42,0260336",29503876.83522285,2005,Braga
13931,13931,"-22,890784","-42,0260336",62881608.48965884,2020,Braga
13932,13932,"-22,890784","-42,0260336",17762793.432872765,2021,Braga
13933,13933,"-22,890784","-42,0260336",14595234.66921595,2009,Braga
13934,13934,"-22,890784","-42,0260336",42377832.02567271,2005,Braga
13935,13935,"-22,890784","-42,0260336",14938025.30517903,2008,Braga
13936,13936,"-22,890784","-42,0260336",15948537.09483296,2012,Braga
13937,13937,"-22,890784","-42,0260336",37612932.88745479,2010,Braga
13938,13938,"-22,890784","-42,0260336",20363006.78814278,2009,Braga
13939,13939,"-22,890784","-42,0260336",2470994.036624836,2016,Braga
13940,13940,"-22,890784","-42,0260336",5164492.6719756005,2020,Braga
13941,13941,"-22,890784","-42,0260336",7895802.361376589,2011,Braga
13942,13942,"-22,890784","-42,0260336",7082406.985309406,2010,Braga
13943,13943,"-22,8907517","-42,026173",11435730.947826402,2010,Braga
13944,13944,"-22,8904733","-42,0284757",23863646.954750467,2019,Braga
13945,13945,"-22,8904733","-42,0284757",20611558.632934805,2015,Braga
13946,13946,"-22,8940198","-42,0324585",16056690.386901531,2020,Braga
13947,13947,"-22,8932085","-42,0297136",10718916.204015711,2012,Braga
13948,13948,"-22,8915636","-42,0321049",15233193.387204425,2021,Braga
13949,13949,"-22,8915636","-42,0321049",1770478.9485717495,2015,Braga
13950,13950,"-22,8915636","-42,0321049",92199447.5753444,2013,Braga
13951,13951,"-22,8884799","-42,0265379",11238663.991378408,2008,Braga
13952,13952,"-22,8899039","-42,029381",22778798.944919284,2016,Braga
13953,13953,"-22,8899039","-42,029381",18606780.357794397,2008,Braga
13954,13954,"-22,8899039","-42,029381",11667927.65921558,2009,Braga
13955,13955,"-22,8899039","-42,029381",2314355.320248391,2015,Braga
13956,13956,"-22,8899039","-42,029381",4488458.616741684,2011,Braga
13957,13957,"-22,8978119","-42,0370489",46236368.69133138,2019,Braga
13958,13958,"-22,895155","-42,032808",4147150.584434081,2018,Braga
13959,13959,"-22,8891188","-42,0255938",22119227.10346929,2012,Braga
13960,13960,"-22,8891188","-42,0255938",6481895.535037946,2008,Braga
13961,13961,"-22,8891188","-42,0255938",1100826.527868024,2012,Braga
13962,13962,"-22,8891188","-42,0255938",10869872.871270739,2014,Braga
13963,13963,"-22,8891188","-42,0255938",23725075.351548303,2015,Braga
13964,13964,"-22,8926494","-42,0309406",3059966.5047157663,2014,Braga
13965,13965,"-22,8948553","-42,0338524",843678.1101837073,2014,Braga
13966,13966,"-22,890784","-42,0260336",6919090.35966289,2012,Braga
13967,13967,"-22,890784","-42,0260336",14666207.247905785,2008,Braga
13968,13968,"-22,890784","-42,0260336",4552456.555720181,2006,Braga
13969,13969,"-22,890784","-42,0260336",13918333.600068757,2008,Braga
13970,13970,"-22,890784","-42,0260336",43467010.326680906,2007,Braga
13971,13971,"-22,890784","-42,0260336",19324747.588232446,2015,Braga
13972,13972,"-22,890784","-42,0260336",10209792.3048433,2013,Braga
13973,13973,"-22,890784","-42,0260336",18197952.260882873,2006,Braga
13974,13974,"-22,890784","-42,0260336",226569.62766493068,2015,Braga
13975,13975,"-22,890784","-42,0260336",1902462.895248834,2012,Braga
13976,13976,"-22,890784","-42,0260336",3161091.610507857,2012,Braga
13977,13977,"-22,890784","-42,0260336",39060735.41804008,2016,Braga
13978,13978,"-22,890784","-42,0260336",30963325.651891828,2021,Braga
13979,13979,"-22,890784","-42,0260336",145737.49216722217,2016,Braga
13980,13980,"-22,890784","-42,0260336",6782317.751267323,2020,Braga
13981,13981,"-22,890784","-42,0260336",3471187.4445757675,2013,Braga
13982,13982,"-22,890784","-42,0260336",590949.5470434026,2009,Braga
13983,13983,"-22,8884799","-42,0265379",5417898.555608729,2013,Braga
13984,13984,"-22,8884799","-42,0265379",3775995.650591136,2019,Braga
13985,13985,"-22,8884799","-42,0265379",24326233.364345454,2021,Braga
13986,13986,"-22,8884799","-42,0265379",8557222.411136506,2022,Braga
13987,13987,"-22,8884799","-42,0265379",7799711.60845051,2014,Braga
13988,13988,"-22,8884799","-42,0265379",38071832.26654186,2016,Braga
13989,13989,"-22,89229","-42,031351",6147569.209552636,2017,Braga
13990,13990,"-22,89229","-42,031351",23475844.044910286,2015,Braga
13991,13991,"-22,89229","-42,031351",13186145.781846078,2019,Braga
13992,13992,"-22,89229","-42,031351",5207214.331669128,2021,Braga
13993,13993,"-22,89229","-42,031351",4645362.832096908,2018,Braga
13994,13994,"-22,8985725","-42,0378652",19963649.963151723,2012,Braga
13995,13995,"-22,8980062","-42,0368472",25687572.68518781,2018,Braga
13996,13996,"-22,8980062","-42,0368472",11198167.05327009,2009,Braga
13997,13997,"-22,8914825","-42,0343552",19146002.46162088,2017,Braga
13998,13998,"-22,889081","-42,0259027",17889068.34266075,2018,Braga
13999,13999,"-22,889081","-42,0259027",7327718.784882623,2008,Braga
14000,14000,"-22,889081","-42,0259027",6119409.362967315,2015,Braga
14001,14001,"-22,889081","-42,0259027",12678331.466701634,2021,Braga
14002,14002,"-22,889081","-42,0259027",1090805.7668906148,2008,Braga
14003,14003,"-22,889081","-42,0259027",6063878.046490026,2018,Braga
14004,14004,"-22,889081","-42,0259027",8981317.007304234,2012,Braga
14005,14005,"-22,889081","-42,0259027",6727282.598752834,2022,Braga
14006,14006,"-22,889081","-42,0259027",1210324.434876378,2014,Braga
14007,14007,"-22,888242","-42,025173",11845555.210179092,2007,Braga
14008,14008,"-22,888242","-42,025173",22627935.369664006,2008,Braga
14009,14009,"-22,888242","-42,025173",24315327.15954818,2007,Braga
14010,14010,"-22,888242","-42,025173",9987825.060526155,2011,Braga
14011,14011,"-22,888242","-42,025173",22712841.2310055,2021,Braga
14012,14012,"-22,8898183","-42,0297712",15305193.589481445,2017,Braga
14013,14013,"-22,8898183","-42,0297712",2999800.4438264496,2013,Braga
14014,14014,"-22,8898183","-42,0297712",4578718.354912119,2008,Braga
14015,14015,"-22,8898183","-42,0297712",31793981.192132298,2013,Braga
14016,14016,"-22,8898183","-42,0297712",30471345.14058909,2011,Braga
14017,14017,"-22,8898183","-42,0297712",3041444.681921767,2016,Braga
14018,14018,"-22,8898183","-42,0297712",3075501.2191292783,2019,Braga
14019,14019,"-22,8898183","-42,0297712",42258099.6336058,2006,Braga
14020,14020,"-22,898618","-42,037501",28925899.554723557,2020,Braga
14021,14021,"-22,898618","-42,037501",40984629.16863813,2015,Braga
14022,14022,"-22,898618","-42,037501",14920403.164378252,2020,Braga
14023,14023,"-22,8928228","-42,0293709",228451.01509439535,2016,Braga
14024,14024,"-22,8884799","-42,0265379",5723704.623817736,2008,Braga
14025,14025,"-22,8884799","-42,0265379",1933226.5838210452,2009,Braga
14026,14026,"-22,8884799","-42,0265379",2018386.5994171642,2021,Braga
14027,14027,"-22,8884799","-42,0265379",2899362.9871418616,2015,Braga
14028,14028,"-22,8898507","-42,0270221",30743212.210602827,2016,Braga
14029,14029,"-22,8898507","-42,0270221",2849498.1457758616,2019,Braga
14030,14030,"-22,8898507","-42,0270221",9153967.140855243,2005,Braga
14031,14031,"-22,8898507","-42,0270221",11885893.45686023,2012,Braga
14032,14032,"-22,8898507","-42,0270221",18426989.75245919,2010,Braga
14033,14033,"-22,8898507","-42,0270221",12148842.38670126,2009,Braga
14034,14034,"-22,8898507","-42,0270221",15038262.69888177,2013,Braga
14035,14035,"-22,8898507","-42,0270221",3386656.3988733585,2007,Braga
14036,14036,"-22,8898507","-42,0270221",4007990.7041958794,2011,Braga
14037,14037,"-22,8898507","-42,0270221",1116481.323504784,2019,Braga
14038,14038,"-22,8898507","-42,0270221",4116185.3400670267,2019,Braga
14039,14039,"-22,8898507","-42,0270221",3687499.585884635,2009,Braga
14040,14040,"-22,8903769","-42,027052",3309530.4339252748,2014,Braga
14041,14041,"-22,8903769","-42,027052",4186744.4083110807,2013,Braga
14042,14042,"-22,8903769","-42,027052",1486768.3639902768,2016,Braga
14043,14043,"-22,8903769","-42,027052",1644708.4134041534,2011,Braga
14044,14044,"-22,892598","-42,029243",36461256.31452388,2014,Braga
14045,14045,"-22,892598","-42,029243",1078937.8167246152,2012,Braga
14046,14046,"-22,892598","-42,029243",1215597.77011242,2017,Braga
14047,14047,"-22,892598","-42,029243",23685435.9384923,2008,Braga
14048,14048,"-22,892598","-42,029243",25594695.41871516,2012,Braga
14049,14049,"-22,892598","-42,029243",1292997.972491815,2012,Braga
14050,14050,"-22,892598","-42,029243",29646438.008877136,2014,Braga
14051,14051,"-22,892598","-42,029243",54284026.43313234,2008,Braga
14052,14052,"-22,8978307","-42,0364877",59009593.4346409,2007,Braga
14053,14053,"-22,8978307","-42,0364877",31693976.102080595,2010,Braga
14054,14054,"-22,8978307","-42,0364877",17893341.755133297,2012,Braga
14055,14055,"-22,8978307","-42,0364877",2836644.885894513,2010,Braga
14056,14056,"-22,89229","-42,031351",24092582.573784176,2017,Braga
14057,14057,"-22,89229","-42,031351",159317.03925078997,2016,Braga
14058,14058,"-22,89229","-42,031351",18294377.164567966,2021,Braga
14059,14059,"-22,89229","-42,031351",21388025.952696756,2012,Braga
14060,14060,"-22,8950222","-42,0351723",12091002.764088908,2010,Braga
14061,14061,"-22,8950222","-42,0351723",4066755.8383304933,2013,Braga
14062,14062,"-22,8927607","-42,0319184",19790925.584587265,2010,Braga
14063,14063,"-22,8884799","-42,0265379",16340259.705317058,2012,Braga
14064,14064,"-22,8884799","-42,0265379",16523129.944167186,2018,Braga
14065,14065,"-22,8884799","-42,0265379",3968618.219209801,2009,Braga
14066,14066,"-22,8884799","-42,0265379",13151978.349704716,2010,Braga
14067,14067,"-22,8884799","-42,0265379",6136119.263489,2014,Braga
14068,14068,"-22,893989","-42,03075",38626473.22222878,2012,Braga
14069,14069,"-22,893989","-42,03075",40167307.72639421,2012,Braga
14070,14070,"-22,893989","-42,03075",2933324.2756992257,2020,Braga
14071,14071,"-22,893989","-42,03075",19277421.67470223,2021,Braga
14072,14072,"-22,893989","-42,03075",9508301.482723117,2008,Braga
14073,14073,"-22,8912652","-42,0279535",16528277.59767863,2021,Braga
14074,14074,"-22,893989","-42,03075",741774.5421916782,2016,Braga
14075,14075,"-22,893989","-42,03075",13362492.321582088,2013,Braga
14076,14076,"-22,8912652","-42,0279535",22237776.93223155,2019,Braga
14077,14077,"-22,893989","-42,03075",3098483.9714392563,2011,Braga
14078,14078,"-22,893989","-42,03075",8598464.108553723,2014,Braga
14079,14079,"-22,8912652","-42,0279535",19471223.63219327,2010,Braga
14080,14080,"-22,893989","-42,03075",11367937.849983323,2013,Braga
14081,14081,"-22,893989","-42,03075",3792811.677734115,2021,Braga
14082,14082,"-22,8961926","-42,0349741",31171.12130189513,2014,Braga
14083,14083,"-22,8961926","-42,0349741",14637363.828370513,2017,Braga
14084,14084,"-22,8928228","-42,0293709",4013583.7369621433,2005,Braga
14085,14085,"-22,8928228","-42,0293709",8280776.94701011,2018,Braga
14086,14086,"-22,8900042","-42,0271798",19245758.986754082,2019,Braga
14087,14087,"-22,8900042","-42,0271798",5317607.053701844,2012,Braga
14088,14088,"-22,8900042","-42,0271798",11513479.157226736,2014,Braga
14089,14089,"-22,8900042","-42,0271798",1101299.3311722185,2013,Braga
14090,14090,"-22,8900042","-42,0271798",2683359.8018866926,2012,Braga
14091,14091,"-22,8884799","-42,0265379",41100351.610333145,2013,Braga
14092,14092,"-22,8900042","-42,0271798",5030716.045424068,2016,Braga
14093,14093,"-22,89497","-42,0316013",40483033.90726742,2014,Braga
14094,14094,"-22,893671","-42,0334849",2011491.4310374425,2015,Braga
14095,14095,"-22,893671","-42,0334849",5822680.207168987,2018,Braga
14096,14096,"-22,8882492","-42,0270094",5449446.4343488645,2016,Braga
14097,14097,"-22,8882492","-42,0270094",1140128.6564114238,2009,Braga
14098,14098,"-22,8882492","-42,0270094",2796276.1675568614,2019,Braga
14099,14099,"-22,8882492","-42,0270094",16148626.155778034,2009,Braga
14100,14100,"-22,8882492","-42,0270094",10104238.294525443,2015,Braga
14101,14101,"-22,8882492","-42,0270094",14721298.942517085,2019,Braga
14102,14102,"-22,8967932","-42,0391683",6785430.0622642785,2006,Braga
14103,14103,"-22,8900532","-42,0300638",9014782.012136322,2005,Braga
14104,14104,"-22,8886209","-42,0316654",6120150.841017322,2016,Braga
14105,14105,"-22,8886209","-42,0316654",32974847.639205005,2021,Braga
14106,14106,"-22,8884799","-42,0265379",41291825.18234682,2017,Braga
14107,14107,"-22,8884799","-42,0265379",7499016.115462575,2011,Braga
14108,14108,"-22,8884799","-42,0265379",2378351.7744971574,2015,Braga
14109,14109,"-22,8884799","-42,0265379",8752376.038270604,2006,Braga
14110,14110,"-22,8884799","-42,0265379",104074753.44596615,2021,Braga
14111,14111,"-22,8884799","-42,0265379",11336032.491004214,2016,Braga
14112,14112,"-22,8884799","-42,0265379",17269789.83565318,2010,Braga
14113,14113,"-22,8884799","-42,0265379",26286274.503717504,2017,Braga
14114,14114,"-22,8884799","-42,0265379",21214874.677700605,2006,Braga
14115,14115,"-22,8884799","-42,0265379",3211295.029083131,2014,Braga
14116,14116,"-22,8884799","-42,0265379",8239953.318985976,2008,Braga
14117,14117,"-22,8884799","-42,0265379",5205065.164230472,2011,Braga
14118,14118,"-22,8884799","-42,0265379",35863942.627160534,2008,Braga
14119,14119,"-22,8884799","-42,0265379",42321256.68354355,2017,Braga
14120,14120,"-22,8884799","-42,0265379",30204067.74574052,2009,Braga
14121,14121,"-22,8884799","-42,0265379",1867161.6922600241,2009,Braga
14122,14122,"-22,8884799","-42,0265379",92515631.48271877,2021,Braga
14123,14123,"-22,8884799","-42,0265379",26093745.613706242,2009,Braga
14124,14124,"-22,8884799","-42,0265379",15205166.932674695,2021,Braga
14125,14125,"-22,8891761","-42,0296811",85160998.70128919,2007,Braga
14126,14126,"-22,8900335","-42,0275607",7407179.603813671,2021,Braga
14127,14127,"-22,8900335","-42,0275607",67966064.74097025,2013,Braga
14128,14128,"-22,8964052","-42,0350915",5118058.815330841,2010,Braga
14129,14129,"-22,8964052","-42,0350915",617260.6628982115,2022,Braga
14130,14130,"-22,8964052","-42,0350915",1928657.7788823307,2008,Braga
14131,14131,"-22,8898077","-42,026204",7866013.770458912,2020,Braga
14132,14132,"-22,8898077","-42,026204",13391396.4948321,2013,Braga
14133,14133,"-22,8898077","-42,026204",7453216.530879541,2021,Braga
14134,14134,"-22,8898077","-42,026204",5729833.282039899,2009,Braga
14135,14135,"-22,8898077","-42,026204",12332072.494031409,2014,Braga
14136,14136,"-22,8898077","-42,026204",7515972.24574164,2019,Braga
14137,14137,"-22,8898077","-42,026204",34838727.85558233,2022,Braga
14138,14138,"-22,8898077","-42,026204",3166731.888370988,2014,Braga
14139,14139,"-22,8898077","-42,026204",390546.055598417,2012,Braga
14140,14140,"-22,8898077","-42,026204",9109323.686677156,2017,Braga
14141,14141,"-22,8898077","-42,026204",32155754.29391769,2020,Braga
14142,14142,"-22,8915909","-42,027733",23288545.817169745,2020,Braga
14143,14143,"-22,8915909","-42,027733",12803843.933305945,2016,Braga
14144,14144,"-22,8915909","-42,027733",65481433.917616084,2018,Braga
14145,14145,"-22,8915909","-42,027733",13743107.755727869,2005,Braga
14146,14146,"-22,8915909","-42,027733",30227634.818266504,2019,Braga
14147,14147,"-22,8915909","-42,027733",1102253.2758100776,2012,Braga
14148,14148,"-22,8915909","-42,027733",15935358.912224803,2009,Braga
14149,14149,"-22,8915909","-42,027733",13798902.688469065,2009,Braga
14150,14150,"-22,8891188","-42,0255938",219405.21757928006,2018,Braga
14151,14151,"-22,8891188","-42,0255938",4543772.416831418,2015,Braga
14152,14152,"-22,8947544","-42,0337557",13815600.592167376,2019,Braga
14153,14153,"-22,8947544","-42,0337557",13101700.983864138,2009,Braga
14154,14154,"-22,8947544","-42,0337557",9196347.169760339,2008,Braga
14155,14155,"-22,890556","-42,028081",11653721.418573502,2017,Braga
14156,14156,"-22,890556","-42,028081",8697058.222439393,2012,Braga
14157,14157,"-22,890556","-42,028081",7556141.632899192,2006,Braga
14158,14158,"-22,890556","-42,028081",13806311.421445468,2005,Braga
14159,14159,"-22,8942295","-42,0333024",6155148.727463794,2017,Braga
14160,14160,"-22,8942295","-42,0333024",47425829.89442261,2011,Braga
14161,14161,"-22,8884799","-42,0265379",1166628.2939057974,2007,Braga
14162,14162,"-22,8884799","-42,0265379",6567792.423864308,2019,Braga
14163,14163,"-22,8884799","-42,0265379",14735885.684301797,2015,Braga
14164,14164,"-22,8884799","-42,0265379",1897786.9355403883,2019,Braga
14165,14165,"-22,8884799","-42,0265379",1570109.81306591,2009,Braga
14166,14166,"-22,8884799","-42,0265379",28194006.855687406,2007,Braga
14167,14167,"-22,8884799","-42,0265379",13176073.390776414,2011,Braga
14168,14168,"-22,8884799","-42,0265379",7080474.053598585,2013,Braga
14169,14169,"-22,8889378","-42,027629",18685386.67006775,2021,Braga
14170,14170,"-22,8889378","-42,027629",6790027.21562065,2013,Braga
14171,14171,"-22,8965461","-42,0353995",4527362.715127328,2022,Braga
14172,14172,"-22,8965461","-42,0353995",739494.739405333,2010,Braga
14173,14173,"-22,8965461","-42,0353995",7854067.920270706,2006,Braga
14174,14174,"-22,8965461","-42,0353995",3080931.190952474,2014,Braga
14175,14175,"-22,8965461","-42,0353995",8919772.32296068,2020,Braga
14176,14176,"-22,8965461","-42,0353995",1621857.240232454,2009,Braga
14177,14177,"-22,8965461","-42,0353995",19352113.383130167,2005,Braga
14178,14178,"-22,8965461","-42,0353995",5656350.707246286,2013,Braga
14179,14179,"-22,8891188","-42,0255938",7370379.744254926,2006,Braga
14180,14180,"-22,8891188","-42,0255938",1301885.5760898264,2020,Braga
14181,14181,"-22,8891188","-42,0255938",2108720.1652625664,2019,Braga
14182,14182,"-22,8891188","-42,0255938",22551897.111769862,2014,Braga
14183,14183,"-22,8891188","-42,0255938",13178668.184891392,2007,Braga
14184,14184,"-22,8891188","-42,0255938",10049627.924161486,2013,Braga
14185,14185,"-22,8891188","-42,0255938",31190978.23190496,2014,Braga
14186,14186,"-22,8891188","-42,0255938",43414496.31146658,2012,Braga
14187,14187,"-22,8891188","-42,0255938",9417219.38900097,2011,Braga
14188,14188,"-22,8891188","-42,0255938",69075.86663536906,2012,Braga
14189,14189,"-22,8891188","-42,0255938",38173220.3840712,2008,Braga
14190,14190,"-22,8891188","-42,0255938",26274794.5168522,2016,Braga
14191,14191,"-22,8891188","-42,0255938",10093962.28382993,2016,Braga
14192,14192,"-22,8891188","-42,0255938",18280508.356749672,2021,Braga
14193,14193,"-22,89016","-42,0256999",14665863.984526092,2019,Braga
14194,14194,"-22,89016","-42,0256999",21616630.815811425,2017,Braga
14195,14195,"-22,89016","-42,0256999",17783445.128600046,2007,Braga
14196,14196,"-22,89016","-42,0256999",1140521.1695855986,2016,Braga
14197,14197,"-22,89016","-42,0256999",6692135.649854948,2021,Braga
14198,14198,"-22,89016","-42,0256999",1191118.0601932472,2019,Braga
14199,14199,"-22,89016","-42,0256999",12910143.90512028,2016,Braga
14200,14200,"-22,89016","-42,0256999",4891478.348121515,2013,Braga
14201,14201,"-22,894897","-42,034414",20699070.7543458,2009,Braga
14202,14202,"-22,8891188","-42,0255938",52008890.96216931,2021,Braga
14203,14203,"-22,8891188","-42,0255938",6455217.366017207,2009,Braga
14204,14204,"-22,8891188","-42,0255938",14354865.168017207,2009,Braga
14205,14205,"-22,8891188","-42,0255938",6466793.119727248,2012,Braga
14206,14206,"-22,8891188","-42,0255938",22524208.606159877,2020,Braga
14207,14207,"-22,8891188","-42,0255938",15026398.861096133,2014,Braga
14208,14208,"-22,8891188","-42,0255938",6626214.896198568,2014,Braga
14209,14209,"-22,8891188","-42,0255938",49585619.55658858,2020,Braga
14210,14210,"-22,8891188","-42,0255938",6371416.893283679,2013,Braga
14211,14211,"-22,8891188","-42,0255938",22515629.180453382,2009,Braga
14212,14212,"-22,8891188","-42,0255938",55304119.23227795,2020,Braga
14213,14213,"-22,8891188","-42,0255938",393535.6470344458,2015,Braga
14214,14214,"-22,8891188","-42,0255938",5750155.562362953,2019,Braga
14215,14215,"-22,8891188","-42,0255938",2476384.831049912,2017,Braga
14216,14216,"-22,8891188","-42,0255938",4010191.933413739,2021,Braga
14217,14217,"-22,8884799","-42,0265379",7977644.915088295,2014,Braga
14218,14218,"-22,8884799","-42,0265379",35805611.44590475,2011,Braga
14219,14219,"-22,8906062","-42,031404",16794087.856818594,2016,Braga
14220,14220,"-22,8906062","-42,031404",3251998.7047284166,2015,Braga
14221,14221,"-22,8897039","-42,0260169",13932059.13551794,2006,Braga
14222,14222,"-22,8897039","-42,0260169",24306167.29214797,2017,Braga
14223,14223,"-22,8897039","-42,0260169",16125113.637417318,2016,Braga
14224,14224,"-22,8897039","-42,0260169",20022888.618949436,2010,Braga
14225,14225,"-22,897108","-42,0362529",6111336.625322673,2009,Braga
14226,14226,"-22,8966643","-42,0350529",4585643.44964684,2015,Braga
14227,14227,"-22,8966643","-42,0350529",80068044.73150124,2013,Braga
14228,14228,"-22,8966643","-42,0350529",5053071.327613814,2012,Braga
14229,14229,"-22,8966643","-42,0350529",12908169.092050489,2012,Braga
14230,14230,"-22,8966643","-42,0350529",27086962.82450955,2015,Braga
14231,14231,"-22,8966643","-42,0350529",17243533.585538186,2015,Braga
14232,14232,"-22,8966643","-42,0350529",18815019.23609831,2018,Braga
14233,14233,"-22,8966643","-42,0350529",20665960.15477443,2018,Braga
14234,14234,"-22,8966643","-42,0350529",26550808.459635094,2013,Braga
14235,14235,"-22,8966643","-42,0350529",2332864.893575837,2009,Braga
14236,14236,"-22,8966643","-42,0350529",1570871.2086870593,2013,Braga
14237,14237,"-22,8966643","-42,0350529",5397917.067101408,2014,Braga
14238,14238,"-22,8904409","-42,0265627",14784876.691678824,2005,Braga
14239,14239,"-22,8904409","-42,0265627",2210430.1447320124,2021,Braga
14240,14240,"-22,8904409","-42,0265627",4388648.807986737,2006,Braga
14241,14241,"-22,8904409","-42,0265627",786858.8456006271,2017,Braga
14242,14242,"-22,8904409","-42,0265627",2872681.8505520523,2019,Braga
14243,14243,"-22,8904409","-42,0265627",26879.66596310177,2007,Braga
14244,14244,"-22,8904409","-42,0265627",8266553.830570045,2005,Braga
14245,14245,"-22,8904409","-42,0265627",9190500.835385114,2013,Braga
14246,14246,"-22,8904409","-42,0265627",13053324.914046567,2015,Braga
14247,14247,"-22,8904409","-42,0265627",2592974.002435752,2022,Braga
14248,14248,"-22,8904409","-42,0265627",1810241.9280056453,2007,Braga
14249,14249,"-22,8904409","-42,0265627",8967915.449992713,2008,Braga
14250,14250,"-22,8904409","-42,0265627",24357572.37223431,2014,Braga
14251,14251,"-22,8904409","-42,0265627",4641876.002453319,2006,Braga
14252,14252,"-22,8904409","-42,0265627",307180.6755008927,2018,Braga
14253,14253,"-22,8904409","-42,0265627",22720183.668852605,2009,Braga
14254,14254,"-22,8904409","-42,0265627",21302896.811607588,2015,Braga
14255,14255,"-22,88895","-42,0256955",8014396.775193959,2012,Braga
14256,14256,"-22,88895","-42,0256955",1614361.3057752452,2020,Braga
14257,14257,"-22,88895","-42,0256955",51141053.12056339,2015,Braga
14258,14258,"-22,88895","-42,0256955",2136444.243741187,2019,Braga
14259,14259,"-22,88895","-42,0256955",10511688.096518433,2018,Braga
14260,14260,"-22,88895","-42,0256955",6813741.501728708,2014,Braga
14261,14261,"-22,88895","-42,0256955",65866579.064403035,2005,Braga
14262,14262,"-22,88895","-42,0256955",16343340.616344301,2012,Braga
14263,14263,"-22,88895","-42,0256955",9068029.012259554,2013,Braga
14264,14264,"-22,8885892","-42,0253036",38751601.60752381,2019,Braga
14265,14265,"-22,8885892","-42,0253036",1715580.329941003,2021,Braga
14266,14266,"-22,8885892","-42,0253036",11730216.71948984,2016,Braga
14267,14267,"-22,8922367","-42,0338911",3176294.081601299,2014,Braga
14268,14268,"-22,8922367","-42,0338911",14609680.148495426,2015,Braga
14269,14269,"-22,8930823","-42,0295782",35032931.90307304,2014,Braga
14270,14270,"-22,8930823","-42,0295782",23341862.5020989,2021,Braga
14271,14271,"-22,8930823","-42,0295782",30347549.83001278,2017,Braga
14272,14272,"-22,8930823","-42,0295782",22034750.653583735,2021,Braga
14273,14273,"-22,8930823","-42,0295782",12203328.493174324,2013,Braga
14274,14274,"-22,8930823","-42,0295782",16776149.341106232,2006,Braga
14275,14275,"-22,8965972","-42,0340123",29472152.41267029,2007,Braga
14276,14276,"-22,8965972","-42,0340123",22211772.773072314,2021,Braga
